titulo,artistas,album,url
Cariño a Medias,Conjunto Primavera,Cariño a Medias,https://music.youtube.com/watch?v=WHmUTHWu-pM
Si Me Tenías,Conjunto Primavera,Si Me Tenías,https://music.youtube.com/watch?v=dcRhkXuxeNY
Todo De Mi,Conjunto Primavera,Todo De Mi,https://music.youtube.com/watch?v=n8COicXjTrA
Después De Ti,Conjunto Primavera,Después De Ti,https://music.youtube.com/watch?v=sYtyjLTw6lU
Perdóname,Conjunto Primavera,Perdóname,https://music.youtube.com/watch?v=LZz9vpzW53Q
titulo,artistas,album,url
Héroe de leyenda,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=suGTTScA4KU
El mar no cesa,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=nPzB7i7IwC0
Mar adentro,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=T8sUXWizL2g
Hace tiempo,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=O1VnGO-m0tc
El estanque,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=3Y_fwY_2ZZs
Flor venenosa,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=U9oUZishLck
Juan Valdivia y Entre dos tierras (Interludio),Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=mc6gpZ2n8AY
Entre dos tierras,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=SzimletXB7M
Maldito duende,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=-64t6-FvIbg
Hechizo,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=0itFxdKbMbw
Despertar,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=i88SCWHUqqc
Con nombre de guerra,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=mZU1F-diBnA
Malas intenciones,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=g3Q9-5gz8e0
Oración,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=N9gFenYpS5c
Flor de loto,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=HATy6-7W3Uw
Nuestros nombres,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=-QbMu8dYPKA
La herida,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=3OBurofoWzI
La sirena varada,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=xJSt3uBtl_M
Los placeres de la pobreza,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=fhqF93oA05U
Decadencia,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=CrMiolI1AyM
¿Por qué Avalancha? (Interludio),Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=dxjLKd2M9SE
Avalancha,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=Xi_4rFwM80k
En brazos de la fiebre,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=WtudQzK-xhY
Iberia sumergida,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=DYHrq5FddiI
Vuelven (Interludio),Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=teR3GX4NG8M
La chispa adecuada,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=7bAqi3fg54s
"¡Héroes, héroes! (Interludio)",Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=5uqfZQpqkNY
Parasiempre,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=bpIUJcUD_7o
Apuesta por el R'n'R,Héroes del Silencio,Héroes: Silencio y Rock & Roll,https://music.youtube.com/watch?v=nLRoCFpkDdc
Nuestros nombres (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=-2dlznBsPUw
Tesoro (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=7N2QuMpHLiM
Los placeres de la pobreza (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=nmMkM1mKguI
La herida (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=6ynI-stRbjM
La sirena varada (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=xJSt3uBtl_M
La apariencia no es sincera (1012 - Remaster),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=Po_YKGOzLTo
Z (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=GgxpyqvLsv0
Culpable (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=NMphN-H4mLU
El camino del exceso (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=kr6cdxZE-TI
Flor de loto (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=HaeauouNX1k
El refugio interior (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=aOiUOf4ykgI
Sangre hirviendo (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=mRotdeLFTqc
Tumbas de sal (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=1fRH8K6u2G8
Bendecida 2 (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=89LqoRgf-pk
Bendecida (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=JTZCcJAyvZM
La alacena (2012 Remastered Version),Héroes Del Silencio,El Espíritu del Vino-20th Anniversary Edition,https://music.youtube.com/watch?v=C5UyQmMttBs
Derivas,Héroes Del Silencio,Avalancha,https://music.youtube.com/watch?v=vhu7Dv8Cccw
"¡Rueda, fortuna!",Héroes Del Silencio,Avalancha,https://music.youtube.com/watch?v=m6KWeyX91QE
Deshacer el mundo,Héroes Del Silencio,Avalancha,https://music.youtube.com/watch?v=q71vdfVacyQ
Iberia sumergida,Héroes Del Silencio,Avalancha,https://music.youtube.com/watch?v=HhBshFKLJfY
Avalancha,Héroes Del Silencio,Avalancha,https://music.youtube.com/watch?v=Xi_4rFwM80k
En brazos de la fiebre,Héroes Del Silencio,Avalancha,https://music.youtube.com/watch?v=m6N73HzkS0Y
Parasiempre,Héroes Del Silencio,Avalancha,https://music.youtube.com/watch?v=L-XCNrtlSdE
La chispa adecuada (Bendecida 3),Héroes Del Silencio,Avalancha,https://music.youtube.com/watch?v=x1VRF0zi0dc
Días de borrasca (Víspera de resplandores),Héroes Del Silencio,Avalancha,https://music.youtube.com/watch?v=N1k10dyA-qQ
Morir todavía,Héroes Del Silencio,Avalancha,https://music.youtube.com/watch?v=CYz2mJ1uDCw
Opio,Héroes Del Silencio,Avalancha,https://music.youtube.com/watch?v=6ptzUGJ6tLw
La espuma de Venus,Héroes Del Silencio,Avalancha,https://music.youtube.com/watch?v=9T-xfwvPflo
Nuestros nombres,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=FnrAzW23db8
Tesoro,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=h-eq01cRNGs
Los placeres de la pobreza,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=TLcOzMEMriQ
La herida,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=vwu0012c7IM
La sirena varada,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=xJSt3uBtl_M
La apariencia no es sincera,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=N0pKsi4C9os
Z,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=uSqARYH4w_k
Culpable,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=It3mWr2HR5c
El camino del exceso,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=KvS1wLb3MK4
Flor de loto,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=TjZMHIQ5UG8
El refugio interior,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=es9xh-aRN0c
Sangre hirviendo,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=BriEuHFVTAw
Tumbas de sal,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=nsReXyXMXwI
Bendecida 2,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=rvynr7WNCEI
Bendecida,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=BUzzpeNrgWE
La alacena,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=424tDHG_m0I
El camino del exceso (Live),Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=_anuyF3mv-4
La sirena varada (Live),Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=mzjRLKl1yug
Nuestros nombres (Directo),Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=2GDz4XBeFNs
Flor de loto (Directo),Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=ZvBJwHFSkCY
La herida (En directo),Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=J_bEyOCpLPw
Apuesta por el rock 'n' roll,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=zRD52h5c4yU
Acústica,Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=Cow6HVpWDy4
Nuestros nombres (Noel Harris Mix),Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=7NQamCMrAWE
La herida (Edit) [2000 Remastered Version] (Edit; 2000 Remastered Version),Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=EOaQKKQJ2ao
Tesoro (Remix) [2000 Remastered Version] (Remix; 2000 Remastered Version),Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=wNGY14nBkUE
Flor de loto (Edit) [2000 Remastered Version] (Edit; 2000 Remastered Version),Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=qKijX9_mAP4
Nuestros nombres (Edit) [2000 Remastered Version] (Edit; 2000 Remastered Version),Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=nx5iGhTiIz8
El camino del exceso (Remix) [2000 Remastered Version] (Remix; 2000 Remastered Version),Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=Q2Ptoim8rco
Nuestros nombres (Live Version 1995),Héroes Del Silencio,El Espíritu Del Vino- Edición Especial,https://music.youtube.com/watch?v=b2-6aRrZA0A
Entre dos tierras,Héroes Del Silencio,Senderos De Traición,https://music.youtube.com/watch?v=SzimletXB7M
Maldito duende,Héroes Del Silencio,Senderos De Traición,https://music.youtube.com/watch?v=xdkWYD7hjrQ
La carta,Héroes Del Silencio,Senderos De Traición,https://music.youtube.com/watch?v=BPg1daBwLfk
Malas intenciones,Héroes Del Silencio,Senderos De Traición,https://music.youtube.com/watch?v=fWuDjtu8D3s
Sal,Héroes Del Silencio,Senderos De Traición,https://music.youtube.com/watch?v=5MNlQC3kg8s
Senda,Héroes Del Silencio,Senderos De Traición,https://music.youtube.com/watch?v=ZCdJtaL9V6E
Hechizo,Héroes Del Silencio,Senderos De Traición,https://music.youtube.com/watch?v=dymoMYkYsYs
Oración,Héroes Del Silencio,Senderos De Traición,https://music.youtube.com/watch?v=KZ2lcAEK1tk
Despertar,Héroes Del Silencio,Senderos De Traición,https://music.youtube.com/watch?v=B51j9B09rJk
Decadencia,Héroes Del Silencio,Senderos De Traición,https://music.youtube.com/watch?v=2uUbKF10qQw
Con nombre de guerra,Héroes Del Silencio,Senderos De Traición,https://music.youtube.com/watch?v=UexzIhyLcrs
El cuadro II,Héroes Del Silencio,Senderos De Traición,https://music.youtube.com/watch?v=CZwzJ5oeLgM
Mar adentro,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=mxsfw0JOgfY
Hace tiempo,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=soCz4MQBaLA
Fuente esperanza,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=wyz5WA843d8
No más lágrimas,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=KaxhHCjAAGU
Olvidado,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=mTXZ3KgUmIQ
La lluvia gris,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=3IkikxlDnI4
Flor venenosa,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=WBv-NRlzCiQ
Agosto,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=DzF-y-n5mZE
El estanque,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=pw0Uixgp8-U
La visión de vuestras almas,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=Qdi7403ZI1c
La isla de las iguanas,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=j2JZmV5z-Zc
...16,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=TtM6Q3LaY-g
Héroe de leyenda,Héroes Del Silencio,El Mar No Cesa,https://music.youtube.com/watch?v=I56CDZgZjJk
Nuestros nombres (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=qiiLd3WabKM
Maldito duende (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=KUetD2MrwsA
La sirena varada (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=PDujzM3D6ks
El camino del exceso (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=vKe_p0i8f28
Hechizo (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=lRMltwk89CQ
Olvidado (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=AZHG-vrCxP8
Flor de loto (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=re1btP_rGys
Oración (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=O7ucKGg6TR4
La herida (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=RBrLneqiPP8
Entre dos tierras (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=A5JmfQ5EPn8
Decadencia (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=zfjYbQU23Lo
Los placeres de la pobreza (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=_ndu1qWQ6vY
Hace tiempo (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=SJLRBeYIybw
Con nombre de guerra (Live in Germany Version) [2011 Remastered Version] (Live in Germany Version; 2011 Remastered Version),Héroes Del Silencio,Live In Germany,https://music.youtube.com/watch?v=L3G_53zcaVs
El estanque (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=HZ0WuJNNrGI
Deshacer el mundo (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=mlN1WWk3tuc
Mar adentro (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=yE_xPF1ezTs
La carta (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=DH65gDVloeY
Agosto (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=9TDVHHMvjA0
La sirena varada (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=HnBU4Lv48YM
Opio (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=iDCJ5OJLYdc
La herida (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=n7rtrGkvURE
Flor venenosa (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=r9CWdeu8Qxs
Despertar (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=YDfa_Kt4LCA
Apuesta por el rock 'n' roll (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=34y-R_-1lG0
Héroe de leyenda (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=iIQDjevHoho
Con nombre de guerra (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=l1ay_SLmrHs
No más lágrimas (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=f_34dTdYGtI
Nuestros nombres (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=FUffOVhU9LE
El mar no cesa (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=7NSNOLLTh3Y
Entre dos tierras (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=2gzjrgMV3bY
Maldito duende (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=iBmy7cPh1MM
Iberia sumergida (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=9j0bI4xaKHk
Avalancha (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=7kuNNp6X-5s
Bendecida (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=Y6kxJNJkV3s
Tumbas de sal (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=nilavtUh2Sc
Oración (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=PN3i-BoZ_j0
Tesoro (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=TWl6zOA6_-Y
Malas intenciones (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=8iatlIzWzNU
La chispa adecuada (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=sMNkDPFycNU
Fuente esperanza (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=9-g1os9iv_w
En brazos de la fiebre (Live),Héroes Del Silencio,Tour 2007,https://music.youtube.com/watch?v=XmQ4EH_qQlw
Deshacer el mundo (Directo),Héroes Del Silencio,Parasiempre,https://music.youtube.com/watch?v=9TLW3XDUrns
Iberia sumergida (Live),Héroes Del Silencio,Parasiempre,https://music.youtube.com/watch?v=Mb-IYYhsH5A
Días De Borrasca (Víspera De Resplandores) (Direct,Héroes Del Silencio,Parasiempre,https://music.youtube.com/watch?v=KeYWvJvAazI
Parasiempre (Live),Héroes Del Silencio,Parasiempre,https://music.youtube.com/watch?v=TqTWBfjfGjA
El camino del exceso (Live),Héroes Del Silencio,Parasiempre,https://music.youtube.com/watch?v=NzsxiQgrnSE
La sirena varada (Live),Héroes Del Silencio,Parasiempre,https://music.youtube.com/watch?v=dSJdBlv1zP0
Maldito duende (Directo),Héroes Del Silencio,Parasiempre,https://music.youtube.com/watch?v=uyhtDbhKSOo
La chispa adecuada (Bendecida 3) [Directo],Héroes Del Silencio,Parasiempre,https://music.youtube.com/watch?v=9hVicbR6_rU
Oración (Directo),Héroes Del Silencio,Parasiempre,https://music.youtube.com/watch?v=mXprugsY_AQ
Nuestros nombres (Directo),Héroes Del Silencio,Parasiempre,https://music.youtube.com/watch?v=VSxaJ62tgIU
Hechizo (Directo),Héroes Del Silencio,Parasiempre,https://music.youtube.com/watch?v=uQQ9vkVjwY4
Entre dos tierras (Directo),Héroes Del Silencio,Parasiempre,https://music.youtube.com/watch?v=m4XqJ99JjwA
